epoch,Loss-BCE,Train_Accuracy,Train_Sensitivity,Train_Specificity,Train_F1-Score,Train_VPP,lr,Val_Accuracy,Val_Sensitivity,Val_Specificity,Val_F1-Score,Val_BCE-Loss,Val_VPP
29,0.5426310300827026,0.6968148946762085,0.7476935982704163,0.6723085641860962,0.6182440519332886,0.5539337992668152,0.0009490647740924278,0.7098214030265808,0.5989629030227661,0.6271566152572632,0.5118327736854553,0.5852403044700623,0.46024784445762634
30,0.5452193021774292,0.6918569803237915,0.7497093677520752,0.6713934540748596,0.6161348819732666,0.55470871925354,0.00094555775883209,0.65625,0.660386860370636,0.491331547498703,0.5345770120620728,0.6018655896186829,0.4825214743614197
31,0.5415495038032532,0.7083834409713745,0.7522806525230408,0.6899633407592773,0.6315726041793823,0.5733856558799744,0.0009419409322293028,0.5814732313156128,0.7863560914993286,0.31335535645484924,0.5186704397201538,0.6362160444259644,0.4023270308971405
32,0.5389077663421631,0.701171875,0.7648066282272339,0.6696568727493286,0.6277222037315369,0.5567512512207031,0.0009382151866819101,0.7444196343421936,0.5175026655197144,0.7693662643432617,0.5117670297622681,0.5826746225357056,0.5565723776817322
33,0.5502520203590393,0.6909555196762085,0.7515904903411865,0.6692637205123901,0.6144651174545288,0.5532492995262146,0.0009343814414618769,0.7098214030265808,0.6134440302848816,0.6335440278053284,0.5323629379272461,0.5925241708755493,0.49191784858703613
34,0.5418914556503296,0.6993690133094788,0.7444959878921509,0.6786619424819946,0.6215282678604126,0.558444619178772,0.0009304406424884702,0.6897321343421936,0.606260359287262,0.5963998436927795,0.5179212689399719,0.5928522944450378,0.4712181091308594
35,0.5319820046424866,0.7073317170143127,0.7620154023170471,0.6808128356933594,0.632868230342865,0.5666757822036743,0.0009263937620948695,0.6205357313156128,0.734779417514801,0.4061741530895233,0.5162529349327087,0.6192570924758911,0.41219362616539
36,0.5323486924171448,0.702073335647583,0.7615709900856018,0.6725174784660339,0.6296983957290649,0.5609627366065979,0.000922241798788257,0.7176339030265808,0.6105326414108276,0.6615528464317322,0.5344153642654419,0.5824528932571411,0.5007966160774231
37,0.5356040596961975,0.709885835647583,0.755263090133667,0.6905422210693359,0.6343352794647217,0.571084201335907,0.0009179857770034514,0.703125,0.6152581572532654,0.6103376150131226,0.5123270750045776,0.5933936834335327,0.4531323313713074
38,0.5448125600814819,0.696364164352417,0.745876669883728,0.6737926006317139,0.6191360950469971,0.5581665635108948,0.000913626746850144,0.6741071343421936,0.6279072165489197,0.5629020929336548,0.5126415491104126,0.6052651405334473,0.45222949981689453
39,0.5408426523208618,0.7016226053237915,0.753754734992981,0.6791362762451172,0.6255810856819153,0.563242495059967,0.0009091657838537996,0.7332589030265808,0.5406854748725891,0.7271377444267273,0.504118025302887,0.5833545923233032,0.48478007316589355
40,0.529725968837738,0.7064303159713745,0.7497316598892212,0.6868314146995544,0.629672110080719,0.5679633617401123,0.0009046039886902867,0.5970982313156128,0.7726775407791138,0.36168429255485535,0.5261349678039551,0.6404209733009338,0.41539669036865234
41,0.5387513041496277,0.7074819803237915,0.7572603225708008,0.6834874749183655,0.6318587064743042,0.5763918161392212,0.0008999424869143022,0.5747767686843872,0.815288245677948,0.30321481823921204,0.5254911780357361,0.6525846123695374,0.3991531729698181
42,0.5335525870323181,0.7065805196762085,0.7570012807846069,0.6826000213623047,0.6324337720870972,0.5718391537666321,0.0008951824286816577,0.6361607313156128,0.7180089950561523,0.43928688764572144,0.5257614254951477,0.6109364628791809,0.4377337098121643
43,0.5389207601547241,0.6998196840286255,0.7531222105026245,0.6762944459915161,0.6216920614242554,0.5661019086837769,0.0008903249884654961,0.6741071343421936,0.619490921497345,0.5468198657035828,0.49833348393440247,0.5915476679801941,0.4277417063713074
44,0.5320925116539001,0.7010216116905212,0.7554553151130676,0.6762933135032654,0.6266260743141174,0.5611093044281006,0.0008853713647665072,0.6796875,0.6259724497795105,0.5726740956306458,0.519859254360199,0.5948605537414551,0.46836820244789124
45,0.5342867374420166,0.7062800526618958,0.7578606009483337,0.6828474402427673,0.633197546005249,0.5651540160179138,0.000880322779817216,0.6696428656578064,0.6209415793418884,0.5360851287841797,0.49509748816490173,0.5941177606582642,0.4233437180519104
46,0.5255809426307678,0.7095853090286255,0.7629584670066833,0.6820043325424194,0.634728193283081,0.5654658079147339,0.0008751804792804151,0.7098214030265808,0.6282092332839966,0.6389954686164856,0.5423463582992554,0.5852704048156738,0.4968106150627136
47,0.530273973941803,0.7092848420143127,0.7509819269180298,0.6908913850784302,0.6323655843734741,0.5707870721817017,0.000869945731941816,0.6428571343421936,0.7230604887008667,0.45860555768013,0.5380109548568726,0.608362078666687,0.4409896433353424
48,0.5387195348739624,0.7044771909713745,0.7615581154823303,0.6817220449447632,0.6326220035552979,0.5641354918479919,0.0008646198293969955,0.7734375,0.42185428738594055,0.8782205581665039,0.4705890715122223,0.5731349587440491,0.5639916062355042
49,0.534742534160614,0.7046273946762085,0.7663034200668335,0.6770331263542175,0.631976842880249,0.5587871074676514,0.0008592040857327133,0.6852678656578064,0.6139971017837524,0.5879164338111877,0.5161346197128296,0.5883536338806152,0.46437644958496094
50,0.5288334488868713,0.707932710647583,0.7553675174713135,0.6880332231521606,0.6342040300369263,0.5677663087844849,0.0008536998372026809,0.7433035969734192,0.555431067943573,0.7407205700874329,0.5246900916099548,0.5827986598014832,0.5176514387130737
51,0.5282372236251831,0.7103365659713745,0.7572174668312073,0.6876952052116394,0.635475754737854,0.5712031126022339,0.0008481084418978613,0.5613839030265808,0.8446863889694214,0.2890235483646393,0.5364838242530823,0.6561983823776245,0.4069029986858368
52,0.5272424817085266,0.7103365659713745,0.7594236135482788,0.6876513361930847,0.6341158747673035,0.568727433681488,0.0008424312794113804,0.7578125,0.47695037722587585,0.8278670310974121,0.5089396238327026,0.565074622631073,0.5604639053344727
53,0.5264198780059814,0.713942289352417,0.7609245777130127,0.6922221779823303,0.6411190629005432,0.5773278474807739,0.000836669750498132,0.6607142686843872,0.6518681645393372,0.5092989802360535,0.5135408639907837,0.5979565978050232,0.4433519244194031
54,0.5229160785675049,0.710036039352417,0.7540426850318909,0.6901957988739014,0.6333461403846741,0.5666822791099548,0.0008308252767291643,0.6238839030265808,0.7029127478599548,0.42742493748664856,0.5115286111831665,0.6164699196815491,0.41131216287612915
55,0.5297049880027771,0.713792085647583,0.7674590349197388,0.6903013586997986,0.6401272416114807,0.5717656016349792,0.000824899300140927,0.6796875,0.6407047510147095,0.5492919087409973,0.5216527581214905,0.5919777154922485,0.45927000045776367
56,0.5264681577682495,0.70703125,0.7562145590782166,0.6863903403282166,0.6310634613037109,0.5705652832984924,0.0008188932828794707,0.7299107313156128,0.5802160501480103,0.707758903503418,0.5338413119316101,0.5835999250411987,0.5141314268112183
57,0.528298556804657,0.7125901579856873,0.7601118087768555,0.6910330057144165,0.6350132822990417,0.5762971639633179,0.000812808706839685,0.6573660969734192,0.6733658909797668,0.5037940740585327,0.5304103493690491,0.6039878726005554,0.4536754786968231
58,0.522623598575592,0.7085336446762085,0.7504144310951233,0.6893640160560608,0.629534125328064,0.564769983291626,0.000806647073299662,0.6696428656578064,0.6564736366271973,0.5461137294769287,0.5231534838676453,0.598943829536438,0.45945900678634644
59,0.5202545523643494,0.720703125,0.76551353931427,0.7025974988937378,0.6461566686630249,0.5818115472793579,0.0008004099025502793,0.7421875,0.491682231426239,0.7842317223548889,0.50322026014328,0.5736148953437805,0.5603911876678467
60,0.5176507830619812,0.7220553159713745,0.7654112577438354,0.7013800144195557,0.6483860611915588,0.5857669115066528,0.0007940987335200906,0.6841517686843872,0.6536495089530945,0.5705143809318542,0.536946713924408,0.5962163209915161,0.4720061123371124
61,0.5255607962608337,0.7184495329856873,0.7583941221237183,0.7057907581329346,0.6418949961662292,0.5831945538520813,0.0007877151233956179,0.7399553656578064,0.5403937101364136,0.7374990582466125,0.5159364342689514,0.576623797416687,0.5407794117927551
62,0.5207118988037109,0.7151442170143127,0.7670282125473022,0.6928138732910156,0.6427744626998901,0.5759866237640381,0.0007812606472371395,0.7176339030265808,0.5212592482566833,0.7138567566871643,0.48956841230392456,0.5847330093383789,0.47972792387008667
63,0.523879885673523,0.7125901579856873,0.7617741823196411,0.6930325031280518,0.638869047164917,0.5747586488723755,0.000774736897590067,0.6964285969734192,0.6289440989494324,0.5983630418777466,0.5270920991897583,0.5923413634300232,0.47595909237861633
64,0.5190515518188477,0.7172476053237915,0.7606819868087769,0.6980104446411133,0.6421245336532593,0.5803835988044739,0.0007681454840920089,0.6752232313156128,0.68425452709198,0.5256673097610474,0.5354808568954468,0.6008220911026001,0.45301443338394165
65,0.5264840722084045,0.7086839079856873,0.7601085305213928,0.688751220703125,0.6344096660614014,0.5693303942680359,0.0007614880330756165,0.7232142686843872,0.5759830474853516,0.6906629800796509,0.5265009999275208,0.5847628712654114,0.5061659812927246
66,0.5199500918388367,0.716796875,0.7569803595542908,0.6969245076179504,0.6404872536659241,0.5773394703865051,0.0007547661871673105,0.640625,0.6945477724075317,0.4629591405391693,0.5220256447792053,0.6119592785835266,0.43923527002334595
67,0.5165691375732422,0.7143930196762085,0.7634522914886475,0.6915026307106018,0.6403378248214722,0.5717732310295105,0.0007479816048819877,0.7455357313156128,0.5355836749076843,0.7794831991195679,0.5290481448173523,0.5778884887695312,0.5448077917098999
68,0.518774688243866,0.7169471383094788,0.7563062906265259,0.6974048614501953,0.6408084034919739,0.5743700861930847,0.0007411359602138068,0.7265625,0.5518550276756287,0.7086964845657349,0.5029884576797485,0.5768251419067383,0.4742765724658966
69,0.5137951374053955,0.7170973420143127,0.7714250087738037,0.6917365193367004,0.6464498043060303,0.5748946070671082,0.0007342309422231565,0.6741071343421936,0.6479347944259644,0.5489057302474976,0.514069676399231,0.5985450744628906,0.4379124641418457
70,0.510392427444458,0.7222055196762085,0.7616938948631287,0.7047395706176758,0.6464948058128357,0.581099271774292,0.0007272682546199037,0.7533482313156128,0.4598561227321625,0.8261111974716187,0.4894407093524933,0.5643535852432251,0.5523084998130798
71,0.5230478048324585,0.7225059866905212,0.7640596628189087,0.7045374512672424,0.6463417410850525,0.5833251476287842,0.0007202496153430296,0.6551339030265808,0.6468718647956848,0.5205768346786499,0.5046612024307251,0.6042914390563965,0.42754608392715454
72,0.5190535187721252,0.7249098420143127,0.7741158604621887,0.7022671103477478,0.6522009968757629,0.5850118398666382,0.000713176756136754,0.6841517686843872,0.6241191625595093,0.576379656791687,0.520349383354187,0.5921728014945984,0.46462416648864746
73,0.5179077386856079,0.7190504670143127,0.7624510526657104,0.6991983652114868,0.6432535648345947,0.5781983733177185,0.000706051422123252,0.7377232313156128,0.5019330382347107,0.7660098671913147,0.49273571372032166,0.5755248665809631,0.505548357963562
74,0.5169897675514221,0.72265625,0.7651439309120178,0.7062874436378479,0.6447624564170837,0.5829489231109619,0.000698875371372073,0.7042410969734192,0.58833247423172,0.6568883061408997,0.5222981572151184,0.5881086587905884,0.4899884760379791
75,0.5209292769432068,0.71875,0.7606567740440369,0.7008199095726013,0.6452091932296753,0.5820052027702332,0.0006916503744663626,0.6841517686843872,0.6268259286880493,0.5685261487960815,0.5007699728012085,0.5962221026420593,0.42496147751808167
76,0.5092398524284363,0.721754789352417,0.7624036073684692,0.7017736434936523,0.6470016837120056,0.5835193991661072,0.0006843782140659969,0.6752232313156128,0.6383086442947388,0.5507338047027588,0.5174997448921204,0.5925613641738892,0.453292578458786
77,0.5167282819747925,0.7155949473381042,0.7747017741203308,0.6914287805557251,0.645732581615448,0.5763372778892517,0.0006770606844677392,0.6372767686843872,0.6901063919067383,0.46056124567985535,0.5086528062820435,0.6106773614883423,0.4140990078449249
78,0.5079292058944702,0.7223557829856873,0.7666803002357483,0.7023788690567017,0.6496573090553284,0.5814106464385986,0.0006696995911625234,0.75,0.4301397204399109,0.8367356061935425,0.46221521496772766,0.568350613117218,0.5179935097694397
79,0.5094178318977356,0.7211538553237915,0.7595069408416748,0.7037324905395508,0.6432583928108215,0.5852196216583252,0.0006622967503899759,0.7466517686843872,0.49186113476753235,0.774132251739502,0.4824404716491699,0.5727623701095581,0.4898056089878082
80,0.5122425556182861,0.7261117696762085,0.7637895345687866,0.7096019387245178,0.6484478712081909,0.5843691229820251,0.0006548539886902865,0.6116071343421936,0.7238802313804626,0.4243358075618744,0.5083686709403992,0.6226983666419983,0.40843817591667175
81,0.5095010995864868,0.723707914352417,0.7659829258918762,0.7062308192253113,0.6492332816123962,0.5885230898857117,0.0006473731424535361,0.5970982313156128,0.7482864260673523,0.3736571669578552,0.5155931711196899,0.6326818466186523,0.4055134356021881
82,0.5111149549484253,0.7232571840286255,0.7752640843391418,0.7001960277557373,0.649796724319458,0.580681562423706,0.0006398560574665953,0.6428571343421936,0.6692278981208801,0.4773651957511902,0.5017552971839905,0.6105734705924988,0.41135260462760925
83,0.5100923776626587,0.7205528616905212,0.7595717310905457,0.7007929682731628,0.6437508463859558,0.5776938796043396,0.000632304588457704,0.7109375,0.5682000517845154,0.6659127473831177,0.49482086300849915,0.5860708951950073,0.4529305398464203
84,0.512435793876648,0.7262620329856873,0.7854284048080444,0.7021181583404541,0.6579009294509888,0.5862874984741211,0.0006247205986388451,0.6183035969734192,0.7103548645973206,0.41352489590644836,0.509253740310669,0.6184729933738708,0.4203166961669922
85,0.5075029134750366,0.7222055196762085,0.7776097655296326,0.6966575980186462,0.6503565907478333,0.5786601305007935,0.0006171059592460251,0.6930803656578064,0.6333454251289368,0.6033658981323242,0.516946017742157,0.5941301584243774,0.45255380868911743
86,0.501284658908844,0.7292668223381042,0.7677201628684998,0.712835431098938,0.6533021926879883,0.5875784754753113,0.0006094625490775734,0.7310267686843872,0.5233228802680969,0.7433000802993774,0.4935389459133148,0.5763751268386841,0.4836593270301819
87,0.4991820752620697,0.7309194803237915,0.7680692076683044,0.7112624645233154,0.6554116606712341,0.58725905418396,0.0006017922540305783,0.6194196343421936,0.701740562915802,0.44545266032218933,0.5039385557174683,0.6219786405563354,0.40740472078323364
88,0.5067271590232849,0.7280648946762085,0.7768124341964722,0.7063395380973816,0.6563888788223267,0.5864919424057007,0.0005940969666355699,0.625,0.6729466319084167,0.4388597905635834,0.49387413263320923,0.6159218549728394,0.40176036953926086
89,0.49974530935287476,0.7327223420143127,0.7782151103019714,0.714763879776001,0.6605454683303833,0.5914341807365417,0.0005863785855895654,0.65625,0.6562467813491821,0.5174051523208618,0.5124868154525757,0.6031994223594666,0.44285351037979126
90,0.5091345310211182,0.7262620329856873,0.7578011751174927,0.7114039063453674,0.6467844247817993,0.5861721038818359,0.0005786390152875957,0.7087053656578064,0.5614702105522156,0.6653313040733337,0.49212178587913513,0.5867516398429871,0.45429089665412903
91,0.5105647444725037,0.7241586446762085,0.7671014070510864,0.710632860660553,0.6481037735939026,0.5846907496452332,0.000570880165352823,0.6674107313156128,0.6194068789482117,0.5439005494117737,0.4892660677433014,0.5943903923034668,0.4133545458316803
92,0.5010520219802856,0.7268629670143127,0.7760234475135803,0.7047173380851746,0.6534538865089417,0.5817857384681702,0.0005631039501653704,0.7254464030265808,0.5468454360961914,0.7114207148551941,0.500088095664978,0.5760865211486816,0.4736904203891754
93,0.5080567002296448,0.724609375,0.7688875794410706,0.7053819298744202,0.6519280076026917,0.5805636048316956,0.0005553122883899776,0.7388392686843872,0.460439532995224,0.8033403754234314,0.4786372184753418,0.5702277421951294,0.5223590135574341
94,0.5062445402145386,0.7270132303237915,0.7674118876457214,0.7097984552383423,0.6519326567649841,0.5862182378768921,0.0005475071025025983,0.7075892686843872,0.5934629440307617,0.6530391573905945,0.5180290341377258,0.5824338793754578,0.47621312737464905
95,0.5088217854499817,0.7283653616905212,0.7662925720214844,0.7129958868026733,0.6522524952888489,0.5859988331794739,0.0005396903183160591,0.7109375,0.5678797364234924,0.6673821806907654,0.49492448568344116,0.582775890827179,0.4542142450809479
96,0.4995214641094208,0.735426664352417,0.7749230861663818,0.7154525518417358,0.6624180674552917,0.5957798957824707,0.0005318638645048925,0.6852678656578064,0.621484100818634,0.5876045227050781,0.517692506313324,0.5890881419181824,0.4645076096057892
97,0.5081416368484497,0.719801664352417,0.7633681893348694,0.7048722505569458,0.6431289315223694,0.5745478868484497,0.0005240296721294668,0.7399553656578064,0.5262494087219238,0.7457952499389648,0.49963894486427307,0.5727981925010681,0.4911539852619171
98,0.49600154161453247,0.7366285920143127,0.7806130051612854,0.7181826233863831,0.6673793196678162,0.5987660884857178,0.0005161896741595254,0.7232142686843872,0.5397921800613403,0.7244735360145569,0.498904287815094,0.5772097706794739,0.4819559156894684
99,0.49687087535858154,0.7331730723381042,0.7719612121582031,0.7203800678253174,0.6581918001174927,0.595813512802124,0.0005083458049972547,0.6785714030265808,0.6112495064735413,0.6034309267997742,0.5178353786468506,0.5886438488960266,0.4640037715435028
100,0.5011445879936218,0.728515625,0.77324378490448,0.7101480960845947,0.6568791270256042,0.5893664956092834,0.0005005000000000003,0.7020089030265808,0.5853265523910522,0.633786678314209,0.496522456407547,0.5868768692016602,0.444109708070755
101,0.4911733865737915,0.7400841116905212,0.7808118462562561,0.7233874797821045,0.6689434051513672,0.6021513342857361,0.000492654195002746,0.734375,0.4792827069759369,0.7791222333908081,0.4780949652194977,0.5687236189842224,0.4954987168312073
102,0.4999098777770996,0.7325721383094788,0.7677907347679138,0.7175775766372681,0.6562758684158325,0.5928681492805481,0.0004848103258404752,0.7433035969734192,0.5306582450866699,0.7521654963493347,0.5050414204597473,0.5702022314071655,0.4948529601097107
103,0.5055347681045532,0.7262620329856873,0.7690662741661072,0.7082909345626831,0.6534968018531799,0.5826394557952881,0.0004769703278705338,0.6395089030265808,0.6648120880126953,0.49058297276496887,0.5021938681602478,0.6103488802909851,0.41772571206092834
104,0.4970300495624542,0.73046875,0.7844673991203308,0.7051315307617188,0.6618449091911316,0.586655855178833,0.00046913613549510823,0.7198660969734192,0.5609818696975708,0.6901401877403259,0.5001419186592102,0.578501284122467,0.4684874415397644
105,0.4961767792701721,0.7379807829856873,0.7861233949661255,0.7163782715797424,0.6680707335472107,0.5956507921218872,0.0004613096816839418,0.7332589030265808,0.5351704955101013,0.7370562553405762,0.49834832549095154,0.5761823654174805,0.4770030379295349
106,0.4952416718006134,0.7312199473381042,0.7622274160385132,0.7162747979164124,0.6559464335441589,0.5889489054679871,0.00045349289749740235,0.7254464030265808,0.5568031668663025,0.6930016875267029,0.500447690486908,0.5763917565345764,0.47057613730430603
107,0.49331027269363403,0.7346754670143127,0.7795648574829102,0.7140896916389465,0.6633262634277344,0.5945411920547485,0.0004456877116100232,0.6395089030265808,0.6775100827217102,0.4896228313446045,0.5218285918235779,0.6046596765518188,0.4387122094631195
108,0.49707844853401184,0.729417085647583,0.7911523580551147,0.7023937702178955,0.6598663926124573,0.5824018716812134,0.00043789604983463036,0.75,0.4540572762489319,0.8273462653160095,0.4827065169811249,0.5676523447036743,0.5322612524032593
109,0.4858696162700653,0.7466946840286255,0.7886225581169128,0.7278779149055481,0.675872266292572,0.606787919998169,0.0004301198346471779,0.7209821343421936,0.5855414271354675,0.6707237362861633,0.5078257918357849,0.5831195712089539,0.4608413279056549
110,0.49762633442878723,0.7331730723381042,0.7827101349830627,0.7126850485801697,0.6600224375724792,0.5893155336380005,0.00042236098471240503,0.7444196343421936,0.5145835876464844,0.7659754157066345,0.49825409054756165,0.5743814706802368,0.49556103348731995
111,0.49850937724113464,0.739332914352417,0.7805280089378357,0.7215448021888733,0.6663691997528076,0.5996562242507935,0.0004146214144104352,0.6662946343421936,0.5936732888221741,0.5547128319740295,0.4786505699157715,0.5919075608253479,0.4091833233833313
112,0.4866517186164856,0.7448918223381042,0.7848736047744751,0.7249935865402222,0.6733913421630859,0.6031741499900818,0.0004069030333644309,0.6328125,0.6952123641967773,0.4626642167568207,0.499439001083374,0.6117286086082458,0.4007878601551056
