epoch,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,lr,duration_seconds
14,0.8804086446762085,0.9492138028144836,0.8038442730903625,0.8589137196540833,0.9127028584480286,0.7181858420372009,0.964424192905426,0.21926989320379037,0.8050239086151123,0.8611843585968018,0.6494623422622681,0.7572083473205566,0.820652186870575,0.5373665690422058,0.9405405521392822,0.5129707069136202,0.0004939912321037175,20.35
15,0.8892728090286255,0.9545806646347046,0.820550262928009,0.8702425360679626,0.9192580580711365,0.7409850358963013,0.9662254452705383,0.20368969755677077,0.8014354109764099,0.8623706102371216,0.6556016802787781,0.7580529451370239,0.7860696315765381,0.5622775554656982,0.9225225448608398,0.4732779348269105,0.0004931062951392202,20.31
16,0.8907752633094788,0.9570017457008362,0.8236720561981201,0.8722778558731079,0.916351854801178,0.7480176091194153,0.9646602869033813,0.20405047823889896,0.8038277626037598,0.8581064939498901,0.6554622054100037,0.7591692209243774,0.800000011920929,0.5551601648330688,0.929729700088501,0.4782479448975729,0.0004921614987015933,20.41
17,0.8984375,0.9609654545783997,0.8371084332466125,0.8816627264022827,0.9254128932952881,0.764188289642334,0.9680584073066711,0.19226676376106647,0.7918660044670105,0.8503414392471313,0.6116071343421936,0.7347251176834106,0.8203592896461487,0.4875444769859314,0.9459459185600281,0.6160729756312711,0.0004911570759052206,20.26
18,0.9083533883094788,0.9660708904266357,0.8541367650032043,0.8936620354652405,0.9360587000846863,0.7854001522064209,0.9721588492393494,0.17989833258952087,0.7834928035736084,0.8519765138626099,0.6785079836845398,0.7576489448547363,0.6773049831390381,0.6797152757644653,0.8360360264778137,0.5487821519907031,0.0004900932745763972,21.6
19,0.913010835647583,0.9693952202796936,0.8619785308837891,0.8992353677749634,0.9387331008911133,0.7968267798423767,0.973102331161499,0.16880612487259966,0.7930622100830078,0.8581898808479309,0.6197802424430847,0.7388136982917786,0.8103448152542114,0.5017793774604797,0.9405405521392822,0.5729659843657698,0.0004889703571921833,20.17
20,0.9212740659713745,0.9729894399642944,0.8758882284164429,0.9091212749481201,0.9482051134109497,0.8138204216957092,0.9769616723060608,0.15710900996166927,0.8133971095085144,0.8689365386962891,0.6790123581886292,0.7737388610839844,0.8048780560493469,0.5871886014938354,0.9279279112815857,0.5493670394477833,0.0004877886008156408,20.28
21,0.9221754670143127,0.9737938642501831,0.8779453635215759,0.9104107022285461,0.9452054500579834,0.8196216225624084,0.975359320640564,0.15643046846470007,0.8002392053604126,0.8523868918418884,0.6598777770996094,0.7592360973358154,0.7714285850524902,0.5765124559402466,0.9135135412216187,0.5393810591527394,0.0004865482970274725,20.21
22,0.918870210647583,0.9741034507751465,0.8733583688735962,0.9068382978439331,0.9356783628463745,0.8188214302062988,0.9707896113395691,0.15782834584108338,0.8026315569877625,0.8545798659324646,0.6758349537849426,0.7669802308082581,0.7543859481811523,0.6120996475219727,0.8990991115570068,0.7416470759947386,0.0004852497518540792,20.41
23,0.9301382303237915,0.9782195091247559,0.8914819359779358,0.9199849367141724,0.9488325715065002,0.8406690359115601,0.97650545835495,0.14313838362263945,0.7739234566688538,0.8487448692321777,0.5771812200546265,0.7114477157592773,0.7771084308624268,0.4590747356414795,0.9333333373069763,0.7012844018338781,0.0004838932856920519,20.26
24,0.9356971383094788,0.9825513958930969,0.9002330899238586,0.9263967275619507,0.9564140439033508,0.8502862453460693,0.9799315929412842,0.12859611456783918,0.7858851552009583,0.8524606227874756,0.6727604866027832,0.7568247318267822,0.6917293071746826,0.6548042893409729,0.8522522449493408,0.70961180136406,0.00048247923322911865,20.23
25,0.9320913553237915,0.9811939001083374,0.8942442536354065,0.9221166372299194,0.9550225138664246,0.8407391309738159,0.9794661402702332,0.1299132572558637,0.7942583560943604,0.8580167293548584,0.6504064798355103,0.7523218393325806,0.758293867111206,0.5693950057029724,0.908108115196228,0.7135121344555435,0.000481007943361566,20.28
26,0.9314903616905212,0.9821317195892334,0.893507719039917,0.9215046763420105,0.9512680172920227,0.8423601984977722,0.977651059627533,0.13002161051218325,0.7858851552009583,0.8539546728134155,0.6133909225463867,0.7326673269271851,0.7802197933197021,0.5053380727767944,0.9279279112815857,0.7119292982720903,0.0004794797791081532,20.18
27,0.9343449473381042,0.9832853078842163,0.8986313939094543,0.925040602684021,0.9499754905700684,0.8525528311729431,0.9767335653305054,0.12555640749633312,0.779904305934906,0.8428393006324768,0.6567164063453674,0.7473722696304321,0.6901960968971252,0.626334547996521,0.8576576709747314,0.8611670156408634,0.00047789511752054347,20.27
28,0.9418569803237915,0.9851410984992981,0.9108089208602905,0.9338397979736328,0.9555125832557678,0.870101273059845,0.9790194034576416,0.11998021758448046,0.7894737124443054,0.8567920327186584,0.6615384817123413,0.7543803453445435,0.7196652889251709,0.6120996475219727,0.8792792558670044,0.7328513079056782,0.0004762543495902718,20.24
29,0.94921875,0.9882220029830933,0.9223345518112183,0.9423056840896606,0.9653679728507996,0.8829740285873413,0.9835729002952576,0.10324898523350175,0.7822966575622559,0.8475329279899597,0.6566037535667419,0.7486171126365662,0.6987951993942261,0.6192170977592468,0.8648648858070374,0.7741473079659045,0.0004745578801522735,20.29
30,0.9493690133094788,0.9869177341461182,0.922936201095581,0.9426181316375732,0.9604949951171875,0.8882042169570923,0.9810675382614136,0.10816310009417626,0.7978469133377075,0.864916205406189,0.6718446612358093,0.7628886103630066,0.7393162250518799,0.6156583428382874,0.8900901079177856,0.5627217049311314,0.0004728061277849977,20.16
31,0.9517728090286255,0.9892210960388184,0.9265614151954651,0.9453296661376953,0.9652049541473389,0.8908931016921997,0.9833447337150574,0.09902365492262806,0.7846890091896057,0.8533487319946289,0.631147563457489,0.7395602464675903,0.7439613342285156,0.5480427145957947,0.9045044779777527,0.5990766355368707,0.000470999524707129,20.24
32,0.9495192170143127,0.9882931709289551,0.9232876896858215,0.9428350925445557,0.9592030644416809,0.889964759349823,0.9803832173347473,0.10490526785500921,0.7858851552009583,0.8481613397598267,0.6199575662612915,0.7354575395584106,0.7684210538864136,0.5195729732513428,0.9207206964492798,0.9455508727821454,0.00046913851667094384,20.31
33,0.9528245329856873,0.9899656176567078,0.9283758997917175,0.9466028213500977,0.9630856513977051,0.8960810303688049,0.9822120666503906,0.09715286529479691,0.7679426074028015,0.8299894332885742,0.6040816307067871,0.719976544380188,0.7081339955329895,0.5266903638839722,0.8900901079177856,0.8873710135397103,0.0004672235628523286,20.54
34,0.9529747366905212,0.9887555837631226,0.928652822971344,0.946791410446167,0.9626653790473938,0.8969616889953613,0.98198401927948,0.10203874197143775,0.7787081599235535,0.8367990851402283,0.6365422606468201,0.7387354373931885,0.7105262875556946,0.5765124559402466,0.8810811042785645,0.7156641424766609,0.00046525513573748384,20.32
35,0.9567307829856873,0.9923650026321411,0.9342465996742249,0.9510015249252319,0.9724334478378296,0.8989455103874207,0.9867579936981201,0.08421930423579536,0.7679426074028015,0.8453271985054016,0.6678082346916199,0.7447496652603149,0.6435643434524536,0.6939501762390137,0.8054053783416748,0.9719532313756645,0.0004632337210063459,20.37
36,0.9573317170143127,0.9911683797836304,0.9354838728904724,0.9518047571182251,0.9666666388511658,0.90625,0.9838047623634338,0.08877748537969847,0.8062201142311096,0.8548523783683777,0.6707317233085632,0.766721785068512,0.7819905281066895,0.5871886014938354,0.9171171188354492,0.8362192912359855,0.00046115981741275266,20.27
37,0.9574819803237915,0.9918653964996338,0.9355499744415283,0.9519135355949402,0.9702408909797668,0.9032541513442993,0.9856230020523071,0.08741204294626816,0.7954545617103577,0.847244381904602,0.650306761264801,0.7528795003890991,0.7644230723381042,0.5658363103866577,0.9117116928100586,0.9872900526929048,0.00045903393666138335,20.22
38,0.9591346383094788,0.9926687479019165,0.9380410313606262,0.9537773132324219,0.9726027250289917,0.9058513045310974,0.986767053604126,0.08322125799559917,0.7858851552009583,0.848151683807373,0.6774774789810181,0.7586134076118469,0.6861313581466675,0.6690391302108765,0.8450450301170349,0.9162276950997433,0.00045685660328150305,20.32
39,0.958984375,0.991960346698761,0.9379686713218689,0.9536662101745605,0.9717513918876648,0.9064558744430542,0.9862982630729675,0.08312598690211487,0.7930622100830078,0.8534417152404785,0.6533066034317017,0.7529107332229614,0.747706413269043,0.5800711512565613,0.9009009003639221,0.7723874435261158,0.00045462835449754324,20.26
40,0.9582331776618958,0.9930617213249207,0.9366742372512817,0.9527576565742493,0.9716446399688721,0.904133677482605,0.9863076210021973,0.08114075449366982,0.7942583560943604,0.8464365005493164,0.6872727274894714,0.7669875621795654,0.702602207660675,0.6725978851318359,0.8558558821678162,0.9041758749101844,0.0004523497400965493,20.27
41,0.9568809866905212,0.991788387298584,0.93472820520401,0.9512676000595093,0.9675140976905823,0.9040915369987488,0.9842573404312134,0.08687727436280021,0.7966507077217102,0.8538680672645569,0.6586345434188843,0.7569152116775513,0.7557603716850281,0.5836299061775208,0.9045044779777527,0.6790442702393713,0.0004500213222925291,20.3
42,0.9586839079856873,0.992385983467102,0.9374573826789856,0.9533052444458008,0.9707960486412048,0.9063324332237244,0.9858512282371521,0.08296452319392791,0.8062201142311096,0.8624860048294067,0.6860465407371521,0.7729541063308716,0.7531914710998535,0.6298932433128357,0.8954954743385315,0.8183217979634979,0.00044764367558773464,20.36
43,0.9651442170143127,0.9934982657432556,0.9476770162582397,0.9607725143432617,0.9735866785049438,0.9231107234954834,0.9869862794876099,0.07638167079466467,0.7966507077217102,0.863976776599884,0.6600000262260437,0.757474422454834,0.7534246444702148,0.5871886014938354,0.9027026891708374,0.7703778227525098,0.0004452173866309132,20.35
44,0.9642428159713745,0.9938943982124329,0.9461781978607178,0.959703266620636,0.9748368859291077,0.9191564321517944,0.9876712560653687,0.07308605786574145,0.7858851552009583,0.8592543005943298,0.6167023777961731,0.7340773344039917,0.774193525314331,0.5124555230140686,0.9243243336677551,0.7745181192211541,0.0004427430540725593,20.31
45,0.9636418223381042,0.994289219379425,0.9450249671936035,0.9589322805404663,0.9783630967140198,0.9138839840888977,0.989497721195221,0.07230508277335992,0.7990430593490601,0.8588887453079224,0.6818181872367859,0.7674825191497803,0.7287449240684509,0.6405693888664246,0.8792792558670044,0.8225467816061739,0.0004402212884172076,20.28
46,0.9689002633094788,0.9941611289978027,0.9531568288803101,0.964940071105957,0.981360673904419,0.926528811454773,0.9908738136291504,0.07051147498154584,0.7930622100830078,0.8552082180976868,0.6704761981964111,0.7598239779472351,0.7213114500045776,0.626334547996521,0.8774774670600891,1.1136379469285853,0.00043765271187279955,20.28
47,0.9645432829856873,0.9943026304244995,0.946533739566803,0.9600054621696472,0.9752567410469055,0.9194542169570923,0.9879105687141418,0.07184958243921685,0.7930622100830078,0.8531179428100586,0.6778398752212524,0.7627084851264954,0.7109375,0.6476868391036987,0.8666666746139526,1.0322750923889024,0.00043503795819716293,20.35
48,0.9664964079856873,0.9949468970298767,0.9495589137077332,0.9622386693954468,0.976733386516571,0.9238556623458862,0.9885948896408081,0.06723033621584854,0.790669858455658,0.8539193868637085,0.6478873491287231,0.7494755983352661,0.7453703880310059,0.5729537606239319,0.9009009003639221,0.8466349095106125,0.000432377672541642,20.36
49,0.9679988026618958,0.9938945770263672,0.9519945979118347,0.9639973044395447,0.9773253202438354,0.927943766117096,0.9888128042221069,0.07084208640019195,0.7966507077217102,0.8585264682769775,0.6780303120613098,0.7647144794464111,0.7246963381767273,0.6370106935501099,0.8774774670600891,0.6641378748629775,0.00042967251129191546,20.33
50,0.9673978090286255,0.9950482845306396,0.9509826302528381,0.9632797241210938,0.9777055382728577,0.9256815910339355,0.9890460968017578,0.06850300041528848,0.7894737124443054,0.8462056517601013,0.649402379989624,0.7494875192642212,0.7375565767288208,0.5800711512565613,0.8954954743385315,0.7591230970408235,0.00042692314190604345,20.31
51,0.9661959409713745,0.995037853717804,0.9492900371551514,0.9619689583778381,0.9731977581977844,0.926528811454773,0.986767053604126,0.06750664585986389,0.8110047578811646,0.8602930307388306,0.6852589845657349,0.7751080989837646,0.7782805562019348,0.6120996475219727,0.9117116928100586,0.7992336393134403,0.00042413024274978224,20.28
52,0.9714543223381042,0.9952777624130249,0.957207202911377,0.9678957462310791,0.9788116216659546,0.9365358948707581,0.9895144701004028,0.06285704730991991,0.7822966575622559,0.8489980697631836,0.6417322754859924,0.742687463760376,0.7180616855621338,0.5800711512565613,0.884684681892395,0.8998649067112378,0.0004212945029292077,20.43
53,0.9734074473381042,0.9965651035308838,0.9602336287498474,0.9701292514801025,0.9798257946968079,0.941409707069397,0.9899680614471436,0.056889249450670414,0.7894737124443054,0.8468821048736572,0.6363636255264282,0.744107723236084,0.7586206793785095,0.5480427145957947,0.9117116928100586,0.8121932906963464,0.00041841662212068826,20.32
54,0.971604585647583,0.9960623979568481,0.9575757384300232,0.9681183099746704,0.9775435328483582,0.9384073615074158,0.9888204336166382,0.05858511600392656,0.8002392053604126,0.8455451726913452,0.6626262664794922,0.7603700160980225,0.7663551568984985,0.5836299061775208,0.9099099040031433,0.8841842430244599,0.00041549731039825096,20.29
55,0.9708533883094788,0.995104193687439,0.956286609172821,0.9672124981880188,0.9801385402679443,0.933568000793457,0.9901893734931946,0.06409979583874631,0.7882775068283081,0.8525825142860413,0.6576402187347412,0.752196729183197,0.7203390002250671,0.6049821972846985,0.8810811042785645,1.040952855870793,0.0004125372880583806,20.33
56,0.9729567170143127,0.9961796998977661,0.9595687389373779,0.9696263670921326,0.9811667203903198,0.9389011263847351,0.9906414151191711,0.05673549166217876,0.7822966575622559,0.8502388596534729,0.6690909266471863,0.753440260887146,0.6840148568153381,0.6548042893409729,0.8468468189239502,0.9930554529918092,0.0004095372854422979,20.29
57,0.9725059866905212,0.9960775971412659,0.9588486552238464,0.9691028594970703,0.9793293476104736,0.9392070770263672,0.9897400736808777,0.058580752733038165,0.7811004519462585,0.8464717268943787,0.646034836769104,0.7437966465950012,0.7076271176338196,0.5943060517311096,0.8756756782531738,0.9206530785553956,0.0004064980427557583,20.32
58,0.9695011973381042,0.9955069422721863,0.9542895555496216,0.965703010559082,0.977849543094635,0.9318381547927856,0.9890460968017578,0.06425799695380892,0.7834928035736084,0.8491295576095581,0.6401590704917908,0.7426629066467285,0.7252252101898193,0.5729537606239319,0.8900901079177856,0.7762882193284375,0.00040342030988641745,20.29
59,0.9744591116905212,0.996284008026123,0.9619346261024475,0.9713584184646606,0.9781420826911926,0.9462555050849915,0.9890561103820801,0.05601852211895256,0.7942583560943604,0.8574300408363342,0.6600790619850159,0.7562831044197083,0.742222249507904,0.5943060517311096,0.8954954743385315,0.8488989811407269,0.0004003048462188079,20.27
60,0.9792668223381042,0.9974218606948853,0.9692376255989075,0.9768010377883911,0.982820987701416,0.9560246467590332,0.9913281798362732,0.047092618143114336,0.7894737124443054,0.8552595376968384,0.6157205104827881,0.7353726029396057,0.7966101765632629,0.5017793774604797,0.9351351261138916,1.017447655309557,0.0003971524204469719,20.23
61,0.9741586446762085,0.9966949820518494,0.96148681640625,0.9710215330123901,0.9799178242683411,0.9437362551689148,0.9899566173553467,0.05626340787812996,0.7870813608169556,0.8560001254081726,0.6775362491607666,0.7593038082122803,0.6900368928909302,0.6654804348945618,0.8486486673355103,0.8211529945422497,0.00039396381038479784,20.24
62,0.9783653616905212,0.9973548650741577,0.9678857922554016,0.9757870435714722,0.982344925403595,0.9538461565971375,0.9910979270935059,0.04889105669616793,0.8050239086151123,0.857757031917572,0.6895238161087036,0.7737069725990295,0.7418032884597778,0.6441280841827393,0.8864864706993103,1.1128001286914306,0.00039073980277410644,20.31
63,0.9732571840286255,0.9968602657318115,0.9600718021392822,0.9699839353561401,0.9785093665122986,0.9423161745071411,0.9892816543579102,0.05424962302920623,0.7978469133377075,0.8616780042648315,0.6756237745285034,0.7643975019454956,0.7333333492279053,0.626334547996521,0.884684681892395,1.1288078847906686,0.0003874811930905337,20.37
64,0.9752103090286255,0.9971756935119629,0.9629296660423279,0.9721543788909912,0.983930230140686,0.9428068399429321,0.9920145869255066,0.05006260759770297,0.7942583560943604,0.858468770980835,0.6371307969093323,0.7467790842056274,0.7823834419250488,0.5373665690422058,0.9243243336677551,0.967415070676777,0.00038418878534725943,20.28
65,0.9786658883094788,0.9979221820831299,0.9682184457778931,0.9760811924934387,0.9863201379776001,0.9507692456245422,0.9931522607803345,0.04241159735381818,0.8002392053604126,0.8569779396057129,0.6598777770996094,0.7592360973358154,0.7714285850524902,0.5765124559402466,0.9135135412216187,1.1179902768095158,0.00038086339189662903,20.33
66,0.977463960647583,0.9975537061691284,0.9664579629898071,0.9747447967529297,0.9836140275001526,0.94989013671875,0.9917827248573303,0.046540993865794286,0.8038277626037598,0.8537302017211914,0.6758893132209778,0.7676187753677368,0.7599999904632568,0.608540952205658,0.9027026891708374,1.1728720305753606,0.0003775058332297174,20.35
67,0.9752103090286255,0.9966951608657837,0.9630624651908875,0.9722039699554443,0.9808481335639954,0.9459102749824524,0.9904153347015381,0.05621393714458323,0.7858851552009583,0.8533807992935181,0.6564299464225769,0.7504565119743347,0.7124999761581421,0.608540952205658,0.8756756782531738,0.9011361348841872,0.0003741169377738855,20.4
68,0.9806190133094788,0.9976959824562073,0.9713014364242554,0.9783352613449097,0.982006311416626,0.9608274698257446,0.9908758997917175,0.04436120380817626,0.790669858455658,0.8498925566673279,0.6421267986297607,0.7470989227294922,0.754807710647583,0.5587188601493835,0.908108115196228,1.0721183459141426,0.0003706975416883777,20.32
