epoch,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,lr,duration_seconds
77,0.7034254670143127,0.7997139692306519,0.6397809982299805,0.6938690543174744,0.5469578504562378,0.770549476146698,0.6685688495635986,0.5316541725053237,0.6937798857688904,0.8082203269004822,0.6434540152549744,0.6875550746917725,0.5286040902137756,0.8220640420913696,0.6288288235664368,0.5311319891895566,6.799700476707322e-05,31.41
78,0.7034254670143127,0.8060578107833862,0.6389904618263245,0.6936665773391724,0.5473057627677917,0.767574667930603,0.6700913310050964,0.5272506764875009,0.7045454382896423,0.8048860430717468,0.6351550817489624,0.6934569478034973,0.5429292917251587,0.7651245594024658,0.6738739013671875,0.5370894606624331,6.726752705214193e-05,31.0
79,0.7053785920143127,0.8068161010742188,0.6386585831642151,0.6949792504310608,0.5494610071182251,0.7624285221099854,0.6757928133010864,0.5237213920515317,0.7595694065093994,0.8098105192184448,0.5803757905960083,0.7059464454650879,0.7020202279090881,0.49466192722320557,0.8936936855316162,0.6164376349853617,6.653391220080839e-05,31.26
80,0.707932710647583,0.8059247732162476,0.6386616826057434,0.6967892646789551,0.5536577701568604,0.7545015215873718,0.6837177276611328,0.5237701833248138,0.6877990365028381,0.8078612089157104,0.633941113948822,0.6808912754058838,0.5231481194496155,0.8042704463005066,0.6288288235664368,0.52872872831566,6.579634122155988e-05,31.2
81,0.6971153616905212,0.800152063369751,0.6317135691642761,0.6872525215148926,0.5403125286102295,0.7603341937065125,0.6643085479736328,0.5319422328701386,0.7236841917037964,0.8137667775154114,0.6505295038223267,0.7110214233398438,0.5657894611358643,0.7651245594024658,0.7027027010917664,0.5247569334294114,6.505499609899904e-05,31.2
82,0.7130408883094788,0.8070732355117798,0.6457715034484863,0.7023049592971802,0.558012843132019,0.766285240650177,0.685447096824646,0.5229090836185676,0.6877990365028381,0.8109647035598755,0.6390041708946228,0.6819889545440674,0.5226244330406189,0.8220640420913696,0.6198198199272156,0.5266108108418328,6.431005974894185e-05,31.23
83,0.7064303159713745,0.8109852075576782,0.6436907649040222,0.6970369815826416,0.549501895904541,0.7768486142158508,0.6699361205101013,0.5195618753249829,0.6842105388641357,0.8104068040847778,0.6353591084480286,0.6784390211105347,0.519187331199646,0.8185053467750549,0.616216242313385,0.5249891845243317,6.356171597328594e-05,31.34
84,0.7026742696762085,0.8035268783569336,0.6385388374328613,0.6930093765258789,0.5462499856948853,0.768351674079895,0.6685688495635986,0.5320311965277562,0.690191388130188,0.8150171637535095,0.6417704224586487,0.6844257712364197,0.5248869061470032,0.8256227970123291,0.6216216087341309,0.5257758727031094,6.28101494146603e-05,31.26
85,0.7104867696762085,0.8106932640075684,0.6516000628471375,0.7019727230072021,0.5532698631286621,0.7924362421035767,0.6679598093032837,0.5204224483324931,0.7057416439056396,0.8096758723258972,0.6392961740493774,0.6954056620597839,0.5436409115791321,0.7758007049560547,0.6702702641487122,0.5293522530368396,6.205554551086731e-05,31.15
86,0.7103365659713745,0.8094457387924194,0.644149124622345,0.6999565362930298,0.5552020072937012,0.7670329809188843,0.6808947920799255,0.5212204897632966,0.7452152967453003,0.8148632645606995,0.6216696500778198,0.7148023843765259,0.6205673813819885,0.6227757930755615,0.8072072267532349,0.5660819986036846,6.129809044912885e-05,31.19
87,0.7107872366905212,0.810233473777771,0.6437164545059204,0.7001614570617676,0.5555910468101501,0.7650681734085083,0.6826374530792236,0.5198918005021719,0.7117224931716919,0.808899998664856,0.6309341788291931,0.697213888168335,0.5537634491920471,0.7330960631370544,0.7009009122848511,0.5447391319487777,6.0537971120147364e-05,31.16
88,0.7095853090286255,0.8099750280380249,0.6444730758666992,0.699506402015686,0.5540797114372253,0.7701098918914795,0.6781556606292725,0.521067024136965,0.6961722373962402,0.8034433126449585,0.6242603659629822,0.6846201419830322,0.5341772437095642,0.7508896589279175,0.6684684753417969,0.5359975599816867,5.977537507199337e-05,31.13
89,0.711838960647583,0.8094756007194519,0.6432291865348816,0.7007728815078735,0.5568438172340393,0.7613385915756226,0.6862029433250427,0.5216255460221034,0.6949760913848877,0.809682309627533,0.6341463327407837,0.686303973197937,0.53125,0.7864768505096436,0.6486486196517944,0.5319441642080035,5.9010490463830756e-05,31.14
90,0.7037259340286255,0.808141827583313,0.6409322619438171,0.6943792104721069,0.5472636818885803,0.7732864618301392,0.6675798892974854,0.5211695386813238,0.6650717854499817,0.8138245344161987,0.6306068897247314,0.66213059425354,0.50104820728302,0.8505337834358215,0.5711711645126343,0.5272058216588837,5.8243506019491416e-05,31.18
91,0.698317289352417,0.8078933954238892,0.6391085386276245,0.6899724006652832,0.540097177028656,0.7825704216957092,0.6546533107757568,0.5211330471703639,0.6614832282066345,0.8085024356842041,0.6310299634933472,0.659161388874054,0.49794238805770874,0.8612099885940552,0.5603603720664978,0.5362809066261564,5.7474610980910334e-05,31.08
92,0.7055288553237915,0.8094417452812195,0.6427269577980042,0.6961398720741272,0.5490501523017883,0.774945080280304,0.6694818735122681,0.5211914259080703,0.6650717854499817,0.810522198677063,0.6306068897247314,0.66213059425354,0.50104820728302,0.8505337834358215,0.5711711645126343,0.5278609650475639,5.6703995061433054e-05,31.13
93,0.6960636973381042,0.8049806356430054,0.6318471431732178,0.6865260601043701,0.5389630794525146,0.7634124755859375,0.6611136198043823,0.5232264084311632,0.7117224931716919,0.8132795095443726,0.6429629921913147,0.7006189227104187,0.5507614016532898,0.77224200963974,0.6810810565948486,0.5310039483010769,5.593184839900673e-05,31.18
94,0.708082914352417,0.8088396787643433,0.6448546648025513,0.6985273361206055,0.5522855520248413,0.7747035622596741,0.6734414100646973,0.5215199804649904,0.6746411323547363,0.8039819002151489,0.631436288356781,0.6701078414916992,0.5098468065261841,0.8291814923286438,0.5963963866233826,0.5265328362584114,5.515836150926645e-05,32.25
95,0.7035757303237915,0.8098964095115662,0.6413379311561584,0.6943727135658264,0.5459610223770142,0.7770925164222717,0.6655266880989075,0.520161302616963,0.6818181872367859,0.8069058656692505,0.6325966715812683,0.6760029792785645,0.5169300436973572,0.8149465918540955,0.614414393901825,0.5338698646851948,5.4383725238528314e-05,31.32
96,0.7058293223381042,0.8115429282188416,0.642700731754303,0.6963503360748291,0.5491113066673279,0.7747470140457153,0.6700890064239502,0.5182574609151254,0.709330141544342,0.8181782960891724,0.6483357548713684,0.7003146409988403,0.5463414788246155,0.7971529960632324,0.6648648381233215,0.5508118915770736,5.3608130716701005e-05,31.32
97,0.713942289352417,0.8134730458259583,0.649355411529541,0.703896164894104,0.5579113960266113,0.7766519784927368,0.6814865469932556,0.5188695169412173,0.7009569406509399,0.8124010562896729,0.6468926668167114,0.6937782764434814,0.5362997651100159,0.8149465918540955,0.6432432532310486,0.5450289350535188,5.28317693101273e-05,31.3
98,0.7064303159713745,0.8100830316543579,0.6422556042671204,0.6966692209243774,0.5498432517051697,0.7720070481300354,0.6724452376365662,0.517746722468963,0.720095694065094,0.8085281252861023,0.6355140209197998,0.7041647434234619,0.5650969743728638,0.725978672504425,0.7171171307563782,0.5456529179854053,5.205483257436734e-05,31.24
99,0.717848539352417,0.8154624700546265,0.6498881578445435,0.706801176071167,0.5635305643081665,0.7675033211708069,0.692132294178009,0.5159150946598786,0.6973684430122375,0.8117918968200684,0.6370157599449158,0.6887643337249756,0.5336538553237915,0.790035605430603,0.6504504680633545,0.5191544177276748,5.1277512206935114e-05,32.13
100,0.7133413553237915,0.8107274770736694,0.6464047431945801,0.7026869654655457,0.5587952733039856,0.7665933966636658,0.6856881976127625,0.5185905144764826,0.6961722373962402,0.8110737204551697,0.6350574493408203,0.6874057650566101,0.5325301289558411,0.7864768505096436,0.6504504680633545,0.521962827869824,5.049999999999999e-05,32.34
101,0.7131910920143127,0.8146314024925232,0.6494030952453613,0.7033719420433044,0.5570258498191833,0.778511643409729,0.6793614625930786,0.5155988705272858,0.6698564887046814,0.8060786724090576,0.6280323266983032,0.6656290292739868,0.5054230093955994,0.8291814923286438,0.5891891717910767,0.532122012759958,4.9722487793064875e-05,31.83
102,0.7179988026618958,0.8170684576034546,0.6522141695022583,0.7075347900390625,0.5635606646537781,0.7739665508270264,0.6889548301696777,0.511853411507148,0.7021530866622925,0.8142092227935791,0.6447931528091431,0.6941782236099243,0.538095235824585,0.8042704463005066,0.6504504680633545,0.5195164350526673,4.8945167425632636e-05,31.74
103,0.7219050526618958,0.8185366988182068,0.6556279063224792,0.7112082242965698,0.5678375959396362,0.7755281925201416,0.6941149830818176,0.5123137410443562,0.7021530866622925,0.8157930374145508,0.6447931528091431,0.6941782236099243,0.538095235824585,0.8042704463005066,0.6504504680633545,0.5176412633487156,4.816823068987268e-05,32.19
104,0.7130408883094788,0.8164443373680115,0.6483799815177917,0.702997088432312,0.5572784543037415,0.7750880122184753,0.6808850169181824,0.5126375773778329,0.7033492922782898,0.8118687868118286,0.6363636255264282,0.6929292678833008,0.5411471128463745,0.77224200963974,0.6684684753417969,0.5432572465922151,4.7391869283298976e-05,31.84
105,0.7202523946762085,0.817367434501648,0.652092695236206,0.709086537361145,0.5663745403289795,0.7683839797973633,0.6953249573707581,0.5156842143489764,0.6806219816207886,0.8092719316482544,0.6337448358535767,0.6753029823303223,0.515625,0.8220640420913696,0.6090090274810791,0.5384300649166107,4.6616274761471674e-05,31.86
106,0.7175480723381042,0.8191896677017212,0.6502976417541504,0.7067012786865234,0.5635074377059937,0.7686895132064819,0.6910086870193481,0.5081238546050512,0.6913875341415405,0.8101247549057007,0.6355932354927063,0.6839791536331177,0.5269320607185364,0.8007117509841919,0.6360360383987427,0.5276309209210532,4.5841638490733534e-05,32.0
107,0.7127403616905212,0.8205512762069702,0.6476225852966309,0.7025837898254395,0.5574238300323486,0.7726473212242126,0.6816521883010864,0.5065143214395413,0.6387559771537781,0.8018338680267334,0.6234413981437683,0.6381574869155884,0.47984644770622253,0.8896797299385071,0.5117117166519165,0.5648738890886307,4.506815160099326e-05,31.85
108,0.7103365659713745,0.8141234517097473,0.6474030613899231,0.7008050680160522,0.5541640520095825,0.7783641219139099,0.67503422498703,0.5144509939620128,0.6782296895980835,0.8090090155601501,0.6408544778823853,0.674706757068634,0.5128205418586731,0.854092538356781,0.5891891717910767,0.5225079996245248,4.429600493856694e-05,31.72
109,0.711838960647583,0.8121886253356934,0.6436269283294678,0.7008802890777588,0.5567341446876526,0.7626596093177795,0.6855188012123108,0.5150693700863764,0.6949760913848877,0.8106761574745178,0.633093535900116,0.686045229434967,0.5314009785652161,0.7829181551933289,0.6504504680633545,0.5275505131908825,4.352538901908967e-05,31.9
110,0.71484375,0.8171449899673462,0.6487786769866943,0.7043842673301697,0.5597062706947327,0.7715669274330139,0.685447096824646,0.5113030548852223,0.7452152967453003,0.8141771554946899,0.6230088472366333,0.7152984738349915,0.6197183132171631,0.626334547996521,0.8054053783416748,0.5406793755080018,4.275649398050857e-05,31.75
111,0.7243089079856873,0.8231366276741028,0.6591120362281799,0.7138415575027466,0.5704180002212524,0.7804663181304932,0.6951859593391418,0.5053763934052907,0.7057416439056396,0.8179923892021179,0.6465517282485962,0.6972512602806091,0.5421686768531799,0.8007117509841919,0.6576576828956604,0.5224879916225161,4.198950953616922e-05,31.82
112,0.721604585647583,0.8198898434638977,0.655896008014679,0.7110689878463745,0.567298412322998,0.7772887349128723,0.6927463412284851,0.5094772955546012,0.720095694065094,0.8158186674118042,0.6432926654815674,0.706488847732544,0.562666654586792,0.7508896589279175,0.7045044898986816,0.5267503442508834,4.122462492800663e-05,32.18
113,0.7210035920143127,0.8224571943283081,0.6573168635368347,0.7110225558280945,0.5666560530662537,0.7825132012367249,0.6890410780906677,0.5057824007593669,0.6973684430122375,0.813978374004364,0.6262924671173096,0.6860105991363525,0.5353535413742065,0.754448413848877,0.6684684753417969,0.5219583138823509,4.046202887985264e-05,31.89
114,0.7185997366905212,0.8223093748092651,0.6535971760749817,0.7083292603492737,0.5639961957931519,0.7770448327064514,0.6882702112197876,0.5068801833459964,0.7105262875556946,0.8111249804496765,0.6388059854507446,0.6986445188522339,0.5501285195350647,0.7615658640861511,0.684684693813324,0.5365411580673286,3.970190955087116e-05,31.84
115,0.71484375,0.8155992031097412,0.6473429799079895,0.703999400138855,0.5599485635757446,0.7670629620552063,0.687799334526062,0.5140265977153411,0.7260765433311462,0.8153954744338989,0.6324237585067749,0.7070603370666504,0.5760233998298645,0.7010676264762878,0.7387387156486511,0.5348332157092435,3.894445448913268e-05,31.83
116,0.7195011973381042,0.8217078447341919,0.6535535454750061,0.7089552283287048,0.5646040439605713,0.775770902633667,0.6903784871101379,0.505578831411325,0.7045454382896423,0.8108300566673279,0.6340740919113159,0.6931654214859009,0.5431472063064575,0.7615658640861511,0.6756756901741028,0.5439041847629207,3.818985058533969e-05,32.26
117,0.7244591116905212,0.8208723664283752,0.6562968492507935,0.7131785154342651,0.5720352530479431,0.769670307636261,0.7009814977645874,0.5063436888158321,0.7224880456924438,0.8164983987808228,0.6516516804695129,0.7105176448822021,0.5636363625526428,0.77224200963974,0.6972972750663757,0.5236361149166312,3.7438284026714043e-05,32.13
118,0.7210035920143127,0.8211684823036194,0.6538676619529724,0.7100973129272461,0.5670869946479797,0.7720070481300354,0.6945711970329285,0.5086800433122195,0.6985645890235901,0.812875509262085,0.6315789222717285,0.6882591247558594,0.5359801650047302,0.7686832547187805,0.6630630493164062,0.520184223140989,3.668994025105816e-05,31.82
119,0.7240084409713745,0.8246365785598755,0.6593732833862305,0.7136998176574707,0.5696892142295837,0.7825704216957092,0.6936587691307068,0.5026282857243831,0.7177033424377441,0.8160046339035034,0.6289308071136475,0.7005658149719238,0.5633803009986877,0.7117437720298767,0.7207207083702087,0.5194010420569352,3.5945003901000964e-05,31.95
120,0.7211538553237915,0.8226835131645203,0.6538605093955994,0.7102006673812866,0.5676813721656799,0.7708883285522461,0.6953445672988892,0.501905431254552,0.6686602830886841,0.8103619813919067,0.6360052824020386,0.6659718751907349,0.5041666626930237,0.8612099885940552,0.5711711645126343,0.5299305255923953,3.5203658778440126e-05,31.75
121,0.727463960647583,0.8268194198608398,0.6601723432540894,0.716341495513916,0.5746901631355286,0.7755281925201416,0.7025547623634338,0.49995793058322024,0.690191388130188,0.8108877539634705,0.6357243061065674,0.6831066608428955,0.525581419467926,0.8042704463005066,0.6324324607849121,0.5194196168865476,3.446608779919161e-05,31.86
122,0.719651460647583,0.8206613659858704,0.6543164253234863,0.7092658281326294,0.5651199817657471,0.7769467830657959,0.6899384260177612,0.5057943291389025,0.6937798857688904,0.8135488033294678,0.6363636255264282,0.6859503984451294,0.5295508503913879,0.7971529960632324,0.6414414644241333,0.5223581173590252,3.3732472947858084e-05,32.01
123,0.7231069803237915,0.8228994607925415,0.654933512210846,0.711860179901123,0.5704501271247864,0.7687911987304688,0.6993836760520935,0.5052672478442009,0.7224880456924438,0.8170369863510132,0.6386292576789856,0.7066932916641235,0.5678670406341553,0.7295373678207397,0.7189189195632935,0.5185037510735648,3.3002995232926785e-05,32.84
124,0.7241586446762085,0.823350727558136,0.6548871994018555,0.7125787734985352,0.5717098712921143,0.7663880586624146,0.7022587060928345,0.5027183360205247,0.7236841917037964,0.8133692741394043,0.6350710988044739,0.7063709497451782,0.5710227489471436,0.7153024673461914,0.7279279232025146,0.5315508964870658,3.2277834642108455e-05,32.38
125,0.7261117696762085,0.8271724581718445,0.6570084691047668,0.7145240306854248,0.5739644765853882,0.7681478261947632,0.7043120861053467,0.5000529739146049,0.7165071964263916,0.8167034983634949,0.648888885974884,0.7055878639221191,0.5558375716209412,0.7793594598770142,0.684684693813324,0.527004312723875,3.155717009792807e-05,32.96
126,0.7154446840286255,0.8183704614639282,0.6459813117980957,0.7040506601333618,0.5608568787574768,0.7615689635276794,0.6915887594223022,0.5090922882350591,0.7045454382896423,0.810002863407135,0.6240487098693848,0.6903494596481323,0.5452127456665039,0.7295373678207397,0.6918919086456299,0.5278208457997867,3.084117941357835e-05,32.97
127,0.7173978090286255,0.8207165002822876,0.6499162316322327,0.7064923048019409,0.5634075403213501,0.767810046672821,0.6912368535995483,0.5074880406833612,0.7069377899169922,0.8188580274581909,0.6412884593009949,0.6967817544937134,0.5447761416435242,0.7793594598770142,0.6702702641487122,0.524599270096847,3.0130039249047115e-05,32.75
128,0.7264122366905212,0.8200365304946899,0.6564798951148987,0.7145837545394897,0.5738786458969116,0.7668576240539551,0.7054935097694397,0.5084108922343987,0.6949760913848877,0.8215318918228149,0.6502057909965515,0.6898961067199707,0.5290178656578064,0.8434163928031921,0.6198198199272156,0.5145884432962963,2.9423925067528905e-05,32.96
129,0.7175480723381042,0.8211230039596558,0.6515937447547913,0.7070500254631042,0.5631005764007568,0.7730870842933655,0.6887266039848328,0.5088627748191357,0.7033492922782898,0.8148055672645569,0.6416184902191162,0.6942785978317261,0.540145993232727,0.790035605430603,0.6594594717025757,0.5291217363306454,2.87230110921322e-05,32.03
130,0.723707914352417,0.8244560956954956,0.6592551469802856,0.7134557366371155,0.5692800283432007,0.7830105423927307,0.6929744482040405,0.5035155131839789,0.7188995480537415,0.8169535994529724,0.6367851495742798,0.7037584185600281,0.562841534614563,0.7330960631370544,0.7117117047309875,0.5343382757689271,2.8027470262892437e-05,32.03
131,0.7234074473381042,0.8261930346488953,0.6571056246757507,0.7126646041870117,0.570135772228241,0.7753846049308777,0.6964163184165955,0.5004744913715583,0.7045454382896423,0.8144849538803101,0.6274510025978088,0.6913270950317383,0.5445026159286499,0.7402135133743286,0.6864864826202393,0.5241857133805752,2.7337474194101628e-05,32.31
132,0.7283653616905212,0.8284534811973572,0.6605332493782043,0.7170685529708862,0.5767213106155396,0.7728471159934998,0.705251157283783,0.49783916800067973,0.7069377899169922,0.8159084320068359,0.6454414129257202,0.6978481411933899,0.5439024567604065,0.7935943007469177,0.6630630493164062,0.5169236159750393,2.6653193131965085e-05,31.93
133,0.7247596383094788,0.8238922357559204,0.657442033290863,0.7137033939361572,0.5718932747840881,0.7730870842933655,0.699680507183075,0.5060883852151724,0.7188995480537415,0.818979799747467,0.6528803706169128,0.7083497047424316,0.558080792427063,0.7864768505096436,0.684684693813324,0.5151034795812198,2.5974795912595822e-05,32.08
134,0.723707914352417,0.8270585536956787,0.6576056480407715,0.7130113840103149,0.5696774125099182,0.7776309847831726,0.6957810521125793,0.49833696679427075,0.6913875341415405,0.8099387884140015,0.6303724646568298,0.682742714881897,0.5275779366493225,0.7829181551933289,0.6450450420379639,0.5187177306839398,2.530244992035662e-05,32.18
135,0.7170973420143127,0.8255049586296082,0.6503250002861023,0.7063912153244019,0.5630224943161011,0.769670307636261,0.6897968649864197,0.49876525367681795,0.6985645890235901,0.8126703500747681,0.6399999856948853,0.6903703212738037,0.5346062183380127,0.7971529960632324,0.6486486196517944,0.5193914355976241,2.4636321046560534e-05,32.33
136,0.7273136973381042,0.8263300657272339,0.6613174080848694,0.7165508270263672,0.5740200877189636,0.7799295783042908,0.700045645236969,0.49957473002947295,0.6734449863433838,0.8092975616455078,0.6335570216178894,0.6695293188095093,0.5086206793785095,0.8398576378822327,0.5891891717910767,0.521744290632861,2.3976573648539653e-05,31.92
137,0.7301682829856873,0.8280990719795227,0.6620248556137085,0.7187343835830688,0.5778580904006958,0.7748898863792419,0.7070223689079285,0.49951975448773456,0.690191388130188,0.8134333491325378,0.6427586078643799,0.6846317052841187,0.5247747898101807,0.8291814923286438,0.6198198199272156,0.522203595510551,2.332337050909247e-05,31.82
138,0.7289663553237915,0.8265054225921631,0.6661732196807861,0.7190248966217041,0.5752636790275574,0.791208803653717,0.6966446042060852,0.4989925344976095,0.7009569406509399,0.8154403567314148,0.6355684995651245,0.6910094022750854,0.5382716059684753,0.7758007049560547,0.6630630493164062,0.5202196474586215,2.267687279631953e-05,32.15
139,0.729417085647583,0.8282784223556519,0.6654282212257385,0.7191436290740967,0.5756991505622864,0.7882922291755676,0.6989051103591919,0.4997735120929204,0.7188995480537415,0.8201788663864136,0.6412213444709778,0.7050747871398926,0.5614973306655884,0.7473309636116028,0.7045044898986816,0.5274341627955437,2.203724002385771e-05,31.8
140,0.7318209409713745,0.8328670263290405,0.664662778377533,0.7206152677536011,0.5796199440956116,0.7789520025253296,0.7074116468429565,0.4925193620415834,0.7009569406509399,0.8107210397720337,0.6257485151290894,0.6883722543716431,0.5400516986846924,0.7437722682952881,0.6792792677879333,0.5368339499192578,2.1404630011522583e-05,31.94
141,0.7234074473381042,0.8250813484191895,0.6595154404640198,0.7133124470710754,0.5683774352073669,0.7854625582695007,0.6912904977798462,0.5026375694343677,0.7153109908103943,0.8115225434303284,0.6304348111152649,0.699458658695221,0.5592286586761475,0.7224199175834656,0.7117117047309875,0.536329235881567,2.077919884636874e-05,31.81
142,0.728515625,0.8290771245956421,0.6601467132568359,0.7170652151107788,0.5759763717651367,0.7731277346611023,0.7054263353347778,0.4964124821126461,0.7069377899169922,0.813346803188324,0.6504992842674255,0.6990910768508911,0.5428571701049805,0.8113878965377808,0.6540540456771851,0.5270438715815544,2.0161100844177653e-05,32.18
143,0.7292668223381042,0.8295702934265137,0.6608957648277283,0.7177947163581848,0.5770621299743652,0.7732276320457458,0.706499457359314,0.49807452582395995,0.7177033424377441,0.8162033557891846,0.6435045599937439,0.7049205899238586,0.5590550899505615,0.7580071091651917,0.6972972750663757,0.5359792672097683,1.9550488511382585e-05,32.36
144,0.7321214079856873,0.8316771984100342,0.663012683391571,0.7203606367111206,0.5804103016853333,0.773027777671814,0.7109642028808594,0.49397300670926386,0.7105262875556946,0.8190054893493652,0.6430678367614746,0.6998035311698914,0.5491183996200562,0.7758007049560547,0.6774774789810181,0.5178264911685672,1.8947512507439848e-05,32.18
145,0.732421875,0.8318338394165039,0.6641523838043213,0.7208887338638306,0.5809963941574097,0.7750880122184753,0.7103102207183838,0.494238172013026,0.7081339955329895,0.8109390735626221,0.6291793584823608,0.6942740678787231,0.5490716099739075,0.7366548180580139,0.6936936974525452,0.5374622834580285,1.8352321607655905e-05,32.69
146,0.7316706776618958,0.8310630321502686,0.662891685962677,0.7200158834457397,0.5806878209114075,0.7722075581550598,0.7106344103813171,0.4955661706626415,0.690191388130188,0.8091180324554443,0.6151559948921204,0.6779483556747437,0.5280612111091614,0.7366548180580139,0.6666666865348816,0.5345115374241557,1.776506266647923e-05,32.0
147,0.7270132303237915,0.8297795057296753,0.6578798890113831,0.7153916358947754,0.5752387046813965,0.7682498097419739,0.7056138515472412,0.4918036999610754,0.6985645890235901,0.8126125931739807,0.6358381509780884,0.6893476247787476,0.5352798104286194,0.7829181551933289,0.6558558344841003,0.5299839925553117,1.7185880581266205e-05,32.34
148,0.734375,0.830946683883667,0.6675441861152649,0.723189115524292,0.5831143260002136,0.7805628776550293,0.7104061841964722,0.4954225105734972,0.7153109908103943,0.816062331199646,0.64371258020401,0.703330397605896,0.5555555820465088,0.7651245594024658,0.6900901198387146,0.5255292228290013,1.66149182565299e-05,32.98
149,0.7279146909713745,0.8278239965438843,0.6621899008750916,0.7172099351882935,0.5748056769371033,0.7809063196182251,0.7004334926605225,0.4991676730032151,0.6925837397575378,0.8106889724731445,0.6425591111183167,0.6864421963691711,0.5273972749710083,0.8220640420913696,0.6270270347595215,0.5202422589063644,1.6052316568680434e-05,31.76
150,0.7303184866905212,0.8323304653167725,0.6618949174880981,0.7188019752502441,0.5787220001220703,0.7729872465133667,0.7081907391548157,0.4915044499704471,0.6997607946395874,0.8138116598129272,0.6357039213180542,0.6901815533638,0.5367646813392639,0.7793594598770142,0.6594594717025757,0.5270926265844277,1.5498214331265893e-05,32.2
151,0.720703125,0.8225479125976562,0.655804455280304,0.7104076147079468,0.5659955143928528,0.7794894576072693,0.6902372241020203,0.502564070889583,0.7033492922782898,0.8158699870109558,0.6384839415550232,0.6934813261032104,0.5407407283782959,0.7793594598770142,0.6648648381233215,0.529732518430267,1.4952748260722152e-05,32.33
152,0.7282151579856873,0.8313952088356018,0.6630657315254211,0.7176589965820312,0.5745642185211182,0.7837957143783569,0.6994298696517944,0.49394386605574536,0.6913875341415405,0.8133115172386169,0.640668511390686,0.6851141452789307,0.5263158082962036,0.8185053467750549,0.6270270347595215,0.5208564507109779,1.4416052942640132e-05,31.92
153,0.7325721383094788,0.8346747159957886,0.6659159064292908,0.7214850187301636,0.5808775424957275,0.7801231145858765,0.7078959345817566,0.49159014167693943,0.7165071964263916,0.8184796571731567,0.63705974817276,0.7022393941879272,0.5591397881507874,0.7402135133743286,0.7045044898986816,0.5333732472998756,1.388826079855881e-05,32.2
154,0.7307692170143127,0.835228681564331,0.665046751499176,0.7199888229370117,0.5774099230766296,0.7840458154678345,0.7032140493392944,0.4887375166782966,0.6937798857688904,0.8104068636894226,0.6300578117370605,0.684416651725769,0.5304136276245117,0.7758007049560547,0.6522522568702698,0.5257159870650087,1.3369502053292245e-05,31.94
155,0.7220553159713745,0.8263116478919983,0.6539468765258789,0.7108549475669861,0.5686402320861816,0.7693662047386169,0.6975364685058594,0.4972425647653066,0.7045454382896423,0.8169151544570923,0.6506364941596985,0.6973389387130737,0.5399060845375061,0.8185053467750549,0.6468468308448792,0.5153362601995468,1.2859904702798464e-05,32.12
156,0.7306190133094788,0.8337641954421997,0.6659213900566101,0.7201224565505981,0.5779430866241455,0.7854945063591003,0.7021228075027466,0.4922672054515435,0.6985645890235901,0.8128210306167603,0.6326530575752258,0.6885374784469604,0.5358024835586548,0.77224200963974,0.661261260509491,0.5188809840806893,1.2359594482598432e-05,31.93
157,0.7351261973381042,0.8378841876983643,0.6672956943511963,0.7236391305923462,0.5846560597419739,0.7771428823471069,0.7133074402809143,0.48567192256450653,0.7081339955329895,0.8147093653678894,0.6291793584823608,0.6942740678787231,0.5490716099739075,0.7366548180580139,0.6936936974525452,0.5312659814953804,1.1868694836752682e-05,32.32
158,0.7322716116905212,0.8311336636543274,0.6659167408943176,0.7212762832641602,0.5811518430709839,0.7796312570571899,0.7076290249824524,0.49565119210344094,0.6866028904914856,0.8131062984466553,0.6350975036621094,0.6802321672439575,0.52173912525177,0.8113878965377808,0.6234233975410461,0.5264175810984203,1.138732688740332e-05,31.92
159,0.728515625,0.8323479890823364,0.6638139486312866,0.7180730104446411,0.5756695866584778,0.7838312983512878,0.6997717022895813,0.4923247333902579,0.6985645890235901,0.8148696422576904,0.634782612323761,0.6890817284584045,0.5354523062705994,0.7793594598770142,0.6576576828956604,0.5206867951367583,1.0915609404889012e-05,32.39
160,0.7261117696762085,0.8290128111839294,0.6610894203186035,0.7156449556350708,0.5728092789649963,0.7815384864807129,0.6973294019699097,0.49665324132029826,0.6973684430122375,0.8110929727554321,0.6295754313468933,0.6868807077407837,0.53482586145401,0.7651245594024658,0.6630630493164062,0.5247212914483887,1.0453658778440102e-05,32.18
161,0.7252103090286255,0.8344324827194214,0.6583224534988403,0.7142598628997803,0.5720779299736023,0.7751869559288025,0.6992927193641663,0.4895046459367642,0.6985645890235901,0.816222608089447,0.6379310488700867,0.6898671388626099,0.5349397659301758,0.790035605430603,0.6522522568702698,0.526777404227427,1.0001588987461343e-05,32.0
162,0.7328726053237915,0.8358291387557983,0.6618486046791077,0.7205443382263184,0.5827193856239319,0.7658450603485107,0.7157846689224243,0.4872730617912916,0.6949760913848877,0.8134461641311646,0.6372688412666321,0.6870554685592651,0.5308057069778442,0.7971529960632324,0.6432432532310486,0.5296706504055432,9.559511573409192e-06,32.38
163,0.7312199473381042,0.8353221416473389,0.6617507934570312,0.7193834781646729,0.5804311633110046,0.7695690393447876,0.7113190293312073,0.48916395667653817,0.7009569406509399,0.8193645477294922,0.639769434928894,0.692072868347168,0.537530243396759,0.790035605430603,0.6558558344841003,0.5246949068137577,9.12753561227063e-06,32.12
