epoch,Loss-BCE,Train_Accuracy,Train_Sensitivity,Train_Specificity,Train_F1-Score,Train_VPP,lr,Val_Accuracy,Val_Sensitivity,Val_Specificity,Val_F1-Score,Val_BCE-Loss,Val_VPP
37,0.4702560305595398,0.75390625,0.7824111580848694,0.7434629201889038,0.6809343099594116,0.6146140098571777,0.0009179857770034514,0.7522321343421936,0.5337634682655334,0.747778594493866,0.4992932975292206,0.5663101077079773,0.4795246720314026
38,0.4715978503227234,0.7578125,0.7803266048431396,0.7508367896080017,0.682718813419342,0.6180012226104736,0.000913626746850144,0.765625,0.5041804313659668,0.7959226369857788,0.5011770129203796,0.5701894164085388,0.5351969599723816
39,0.47230440378189087,0.7561598420143127,0.7904101610183716,0.7435607314109802,0.6843518614768982,0.6161550283432007,0.0009091657838537996,0.765625,0.5232792496681213,0.7807427644729614,0.512832522392273,0.5699740648269653,0.5314483642578125
40,0.46144378185272217,0.7687800526618958,0.7706976532936096,0.7712957859039307,0.6904401183128357,0.6351037621498108,0.0009046039886902867,0.7555803656578064,0.591957151889801,0.7066417932510376,0.5250397324562073,0.5529977679252625,0.48491171002388
41,0.46281230449676514,0.7584134340286255,0.7717926502227783,0.7557394504547119,0.6811643838882446,0.6204314827919006,0.0008999424869143022,0.6997767686843872,0.6438763737678528,0.5655454993247986,0.5080334544181824,0.5745490193367004,0.43284207582473755
42,0.4601430296897888,0.7638221383094788,0.770409882068634,0.7664778828620911,0.6859038472175598,0.6324907541275024,0.0008951824286816577,0.6640625,0.7116718292236328,0.48656001687049866,0.5279179215431213,0.6026555299758911,0.43060603737831116
43,0.464096337556839,0.762620210647583,0.7861832976341248,0.7579300403594971,0.6875482797622681,0.6262298822402954,0.0008903249884654961,0.5948660969734192,0.735108494758606,0.33517909049987793,0.49118876457214355,0.6454602479934692,0.3801591098308563
44,0.4533708691596985,0.7687800526618958,0.7935158610343933,0.7604185938835144,0.6985874176025391,0.634850263595581,0.0008853713647665072,0.7131696343421936,0.6478596329689026,0.5888963341712952,0.5274681448936462,0.5670450329780579,0.4560030996799469
45,0.45391178131103516,0.76953125,0.7903586626052856,0.7627023458480835,0.6977466940879822,0.6341314911842346,0.000880322779817216,0.6060267686843872,0.7591090798377991,0.3402676582336426,0.5081989169120789,0.6424933075904846,0.39061257243156433
46,0.44991248846054077,0.770582914352417,0.7888373136520386,0.7627172470092773,0.697452962398529,0.6358128190040588,0.0008751804792804151,0.7165178656578064,0.655450701713562,0.5962287187576294,0.5353149771690369,0.5730655789375305,0.46088963747024536
47,0.45062878727912903,0.7735877633094788,0.7904905080795288,0.7691462635993958,0.699981689453125,0.6389334797859192,0.000869945731941816,0.7332589030265808,0.5822790861129761,0.6835340261459351,0.5241262912750244,0.5578538179397583,0.48573628067970276
48,0.4557010233402252,0.7683293223381042,0.7934293150901794,0.760015070438385,0.6961982250213623,0.6308383345603943,0.0008646198293969955,0.7857142686843872,0.43237021565437317,0.8835927844047546,0.48584723472595215,0.5669236183166504,0.5748279690742493
49,0.44882333278656006,0.776442289352417,0.8008406162261963,0.7681408524513245,0.7063640356063843,0.642959475517273,0.0008592040857327133,0.7979910969734192,0.4398009479045868,0.9081209301948547,0.4973349869251251,0.530022382736206,0.5936500430107117
50,0.43801915645599365,0.772536039352417,0.7947384715080261,0.7639681696891785,0.7020872831344604,0.6367835998535156,0.0008536998372026809,0.4754464328289032,0.8280873894691467,0.1644476354122162,0.48032039403915405,0.7606545686721802,0.3563169538974762
51,0.44051826000213623,0.7786959409713745,0.801541268825531,0.7711913585662842,0.7093187570571899,0.6457850933074951,0.0008481084418978613,0.5368303656578064,0.7709928154945374,0.24915781617164612,0.4831964373588562,0.6954097747802734,0.364432156085968
52,0.44030526280403137,0.7774940133094788,0.8015527129173279,0.7695761322975159,0.7064001560211182,0.6425999402999878,0.0008424312794113804,0.7890625,0.47981563210487366,0.8541122078895569,0.5067415833473206,0.5297901034355164,0.5543238520622253
53,0.43672677874565125,0.786057710647583,0.7916721701622009,0.7859719395637512,0.7128596901893616,0.6581416726112366,0.000836669750498132,0.734375,0.600195586681366,0.6597553491592407,0.5141438245773315,0.5586708784103394,0.46503573656082153
54,0.4305977523326874,0.7857571840286255,0.7997016906738281,0.7834023237228394,0.715269923210144,0.6586537957191467,0.0008308252767291643,0.578125,0.800508439540863,0.3125143349170685,0.5123734474182129,0.6767230033874512,0.3911217749118805
55,0.4305673837661743,0.7854567170143127,0.8066918253898621,0.7797425389289856,0.7151337265968323,0.6539347767829895,0.000824899300140927,0.7243303656578064,0.6683984398841858,0.587996780872345,0.523272693157196,0.5626769065856934,0.4416337013244629
56,0.42635706067085266,0.7804988026618958,0.8082877397537231,0.7694947719573975,0.710576593875885,0.6442410349845886,0.0008188932828794707,0.8013392686843872,0.4496052861213684,0.9212207198143005,0.5152000784873962,0.5336127281188965,0.6242252588272095
57,0.4296399652957916,0.7865084409713745,0.809819221496582,0.7816223502159119,0.7166219353675842,0.6605815291404724,0.000812808706839685,0.4854910671710968,0.8472837805747986,0.1751796454191208,0.4869924485683441,0.7739195227622986,0.3605220317840576
58,0.4146176874637604,0.7944711446762085,0.8140386939048767,0.7880699634552002,0.7269740700721741,0.6658865809440613,0.000806647073299662,0.5736607313156128,0.7480252981185913,0.3119703233242035,0.4999682903289795,0.6716742515563965,0.3900335431098938
59,0.4186542332172394,0.793870210647583,0.8089392781257629,0.7910264730453491,0.7247980833053589,0.6676655411720276,0.0008004099025502793,0.7555803656578064,0.6283999681472778,0.6866201162338257,0.5517508387565613,0.544952929019928,0.5066505670547485
60,0.41295257210731506,0.7956730723381042,0.8133999705314636,0.7894954681396484,0.7278464436531067,0.6682246327400208,0.0007940987335200906,0.7879464030265808,0.47123250365257263,0.8656200170516968,0.5004081130027771,0.5249752998352051,0.5570012927055359
61,0.41415053606033325,0.7962740659713745,0.810499906539917,0.7946128845214844,0.726433515548706,0.6700719594955444,0.0007877151233956179,0.7946428656578064,0.390093594789505,0.9438595771789551,0.47365668416023254,0.5361403822898865,0.6233986020088196
62,0.4000857472419739,0.8067908883094788,0.8271836638450623,0.8010677695274353,0.7418529987335205,0.6833211183547974,0.0007812606472371395,0.7890625,0.5012413859367371,0.8601299524307251,0.5414420962333679,0.5446507334709167,0.641218364238739
63,0.40909087657928467,0.793870210647583,0.82199627161026,0.7829205393791199,0.7267879247665405,0.6613553166389465,0.000774736897590067,0.7767857313156128,0.6057572960853577,0.7239546179771423,0.5464767813682556,0.5480232834815979,0.5145319700241089
64,0.39842018485069275,0.8123497366905212,0.838532030582428,0.8040306568145752,0.7493175864219666,0.6877976059913635,0.0007681454840920089,0.7633928656578064,0.49219468235969543,0.8014371991157532,0.5027433037757874,0.5418514013290405,0.5445793867111206
65,0.3884566128253937,0.80859375,0.8332267999649048,0.7995783686637878,0.7433976531028748,0.6798422336578369,0.0007614880330756165,0.7645089030265808,0.6247762441635132,0.7217516899108887,0.5515924692153931,0.5633625388145447,0.5112706422805786
66,0.3909761309623718,0.8091946840286255,0.8361040353775024,0.7991678714752197,0.745438814163208,0.684409499168396,0.0007547661871673105,0.7555803656578064,0.4357897937297821,0.8486892580986023,0.47767457365989685,0.5507500767707825,0.5507540702819824
67,0.38103678822517395,0.8167067170143127,0.8394335508346558,0.8083130717277527,0.7555482387542725,0.6947526931762695,0.0007479816048819877,0.8002232313156128,0.47792908549308777,0.8760996460914612,0.5154541730880737,0.5295435190200806,0.5707813501358032
68,0.3725259006023407,0.8182091116905212,0.8450782299041748,0.8080471754074097,0.7566309571266174,0.6953070163726807,0.0007411359602138068,0.765625,0.4499192237854004,0.8468441963195801,0.48122161626815796,0.5371492505073547,0.5398606061935425
69,0.3743186593055725,0.8176081776618958,0.849558413028717,0.8047657608985901,0.7581778764724731,0.6922536492347717,0.0007342309422231565,0.78125,0.6040486097335815,0.7542724013328552,0.5492196083068848,0.5302004218101501,0.5224683880805969
70,0.37410619854927063,0.8219651579856873,0.847046434879303,0.8122542500495911,0.7615410089492798,0.7004947066307068,0.0007272682546199037,0.7265625,0.5354922413825989,0.6894019246101379,0.4888770580291748,0.5567206144332886,0.46956968307495117
71,0.36513981223106384,0.8258714079856873,0.8493375778198242,0.8169163465499878,0.766127347946167,0.7064145803451538,0.0007202496153430296,0.6473214030265808,0.642579197883606,0.5125924348831177,0.49131229519844055,0.6007738709449768,0.4153101444244385
72,0.3571413457393646,0.830979585647583,0.8583431243896484,0.8218420743942261,0.7725337743759155,0.7119976878166199,0.000713176756136754,0.7756696343421936,0.578708291053772,0.7609580755233765,0.5378661751747131,0.5478963255882263,0.5187393426895142
73,0.3522035479545593,0.8306790590286255,0.8560691475868225,0.8218160271644592,0.7716969847679138,0.712714433670044,0.000706051422123252,0.7020089030265808,0.6529325842857361,0.5847128033638,0.5207828879356384,0.5718508362770081,0.44811123609542847
74,0.3477981984615326,0.8360877633094788,0.8674169778823853,0.8257145285606384,0.7788553237915039,0.7181956768035889,0.000698875371372073,0.6841517686843872,0.6603915095329285,0.5481355786323547,0.5147609114646912,0.59073406457901,0.43972548842430115
75,0.34446048736572266,0.840895414352417,0.8644993901252747,0.8324686288833618,0.7843592166900635,0.7266744375228882,0.0006916503744663626,0.7879464030265808,0.49535632133483887,0.8346101641654968,0.5096756219863892,0.5329176783561707,0.5409098863601685
76,0.33154216408729553,0.8481069803237915,0.8741883039474487,0.8382648825645447,0.7934512495994568,0.7353888154029846,0.0006843782140659969,0.75,0.5679376721382141,0.7314388155937195,0.5225821137428284,0.5492776036262512,0.5109442472457886
77,0.32611390948295593,0.8461538553237915,0.8714905381202698,0.8373689651489258,0.7905868887901306,0.7341627478599548,0.0006770606844677392,0.7120535969734192,0.5857595801353455,0.6530920267105103,0.5045346617698669,0.5650001168251038,0.45586225390434265
78,0.3176993131637573,0.8517127633094788,0.8753913640975952,0.8423566222190857,0.7976930141448975,0.7403627634048462,0.0006696995911625234,0.7433035969734192,0.537500262260437,0.7523506283760071,0.5148796439170837,0.5601577162742615,0.518420398235321
79,0.32194143533706665,0.8499098420143127,0.8697280883789062,0.8439229726791382,0.7934700846672058,0.7401012778282166,0.0006622967503899759,0.7399553656578064,0.606644332408905,0.6741473078727722,0.5247628688812256,0.5608595013618469,0.4764154851436615
80,0.3163353204727173,0.8490084409713745,0.8710721731185913,0.842010498046875,0.7930898070335388,0.7378568649291992,0.0006548539886902865,0.7678571343421936,0.4070744514465332,0.9094610810279846,0.47240200638771057,0.5478652715682983,0.5926284193992615
81,0.3018283545970917,0.858473539352417,0.8899065852165222,0.8466128706932068,0.8071790933609009,0.7475806474685669,0.0006473731424535361,0.6908482313156128,0.6669734716415405,0.5440045595169067,0.5130307674407959,0.5927261114120483,0.4305664896965027
82,0.29896560311317444,0.8646334409713745,0.8856360912322998,0.8570486307144165,0.8118206858634949,0.7582377195358276,0.0006398560574665953,0.7745535969734192,0.5398969054222107,0.7953668832778931,0.5262836217880249,0.545933723449707,0.5326781868934631
83,0.2995895743370056,0.8611778616905212,0.8901323080062866,0.8498725891113281,0.8101664781570435,0.7525889277458191,0.000632304588457704,0.7310267686843872,0.5939214825630188,0.6735633611679077,0.5131117701530457,0.5601581931114197,0.46616223454475403
84,0.27617576718330383,0.8762019276618958,0.8969902396202087,0.8700618147850037,0.8281643390655518,0.7774530053138733,0.0006247205986388451,0.7611607313156128,0.5642886161804199,0.7725631594657898,0.5347124934196472,0.543192446231842,0.5297881364822388
85,0.2778172194957733,0.8768028616905212,0.901457667350769,0.8684505820274353,0.8285962343215942,0.7776539325714111,0.0006171059592460251,0.6194196343421936,0.8007441759109497,0.3751583397388458,0.5277835130691528,0.6585920453071594,0.40667280554771423
86,0.276011198759079,0.8810096383094788,0.8992590308189392,0.875116229057312,0.8332123160362244,0.7851571440696716,0.0006094625490775734,0.7377232313156128,0.4850570857524872,0.7953667044639587,0.4795006215572357,0.549498975276947,0.5029548406600952
87,0.2654270827770233,0.881911039352417,0.907361626625061,0.8719456195831299,0.8372185826301575,0.7841476798057556,0.0006017922540305783,0.7165178656578064,0.6437260508537292,0.6380400061607361,0.5271084308624268,0.5791130661964417,0.4607897400856018
88,0.25109511613845825,0.8892728090286255,0.9063416123390198,0.8849034905433655,0.8442386984825134,0.7980993986129761,0.0005940969666355699,0.7533482313156128,0.5049787759780884,0.7992227673530579,0.49935945868492126,0.5552056431770325,0.5246824622154236
89,0.24815300107002258,0.891526460647583,0.9085608124732971,0.8859189748764038,0.8475357890129089,0.8014403581619263,0.0005863785855895654,0.7388392686843872,0.5928208231925964,0.7005690336227417,0.5234494805335999,0.557629406452179,0.486512154340744
90,0.23869068920612335,0.8978365659713745,0.9176126718521118,0.8901529908180237,0.8558222055435181,0.8088513016700745,0.0005786390152875957,0.7622767686843872,0.5328348875045776,0.776340126991272,0.5151639580726624,0.5363612771034241,0.5165711641311646
91,0.2391456514596939,0.8937800526618958,0.912459671497345,0.8896788954734802,0.8499982357025146,0.8047015070915222,0.000570880165352823,0.7455357313156128,0.3221100866794586,0.9182109832763672,0.40247654914855957,0.551536500453949,0.5655012726783752
92,0.23618444800376892,0.8972355723381042,0.9186232686042786,0.8908538818359375,0.8560775518417358,0.8094837665557861,0.0005631039501653704,0.7723214030265808,0.43308547139167786,0.89500892162323,0.4924565255641937,0.5280681252479553,0.5942762494087219
93,0.22691646218299866,0.9030949473381042,0.9176695346832275,0.8972916007041931,0.8642046451568604,0.8215024471282959,0.0005553122883899776,0.7310267686843872,0.5915617346763611,0.6941984295845032,0.5211341977119446,0.559869647026062,0.49790245294570923
94,0.21459700167179108,0.9017428159713745,0.9203613996505737,0.8956273198127747,0.8629869222640991,0.8210134506225586,0.0005475071025025983,0.7544642686843872,0.5144975781440735,0.7925014495849609,0.5126742124557495,0.5521382093429565,0.5315046310424805
95,0.22515437006950378,0.9006910920143127,0.9207985401153564,0.8936641216278076,0.8600770235061646,0.8138142824172974,0.0005396903183160591,0.6875,0.6107956767082214,0.599428117275238,0.503948986530304,0.5929401516914368,0.4392009377479553
96,0.20878037810325623,0.9079026579856873,0.9212163090705872,0.9051200151443481,0.8698956966400146,0.8328571319580078,0.0005318638645048925,0.7555803656578064,0.41622987389564514,0.8619168996810913,0.4649757742881775,0.5486090183258057,0.5465741753578186
97,0.21915727853775024,0.9039964079856873,0.9156882166862488,0.902317464351654,0.8625869750976562,0.8237640857696533,0.0005240296721294668,0.7533482313156128,0.47038739919662476,0.8307342529296875,0.4743737280368805,0.5471025109291077,0.5042051672935486
98,0.20350350439548492,0.908203125,0.9219861626625061,0.9039673209190369,0.8707438111305237,0.831501841545105,0.0005161896741595254,0.7354910969734192,0.564630925655365,0.7154936790466309,0.5211790800094604,0.5614327788352966,0.4965856969356537
99,0.19946567714214325,0.912109375,0.9241482615470886,0.9101368188858032,0.8737705945968628,0.836520791053772,0.0005083458049972547,0.7633928656578064,0.5047908425331116,0.8138542771339417,0.5190269351005554,0.5371241569519043,0.5613828897476196
100,0.1820748746395111,0.9232271909713745,0.9405803680419922,0.9176374077796936,0.8904482126235962,0.852148711681366,0.0005005000000000003,0.75,0.46409207582473755,0.8126221299171448,0.4887825846672058,0.5443416833877563,0.539190948009491
101,0.18750271201133728,0.9202223420143127,0.9323845505714417,0.9166285395622253,0.8871245980262756,0.8515551686286926,0.000492654195002746,0.7868303656578064,0.4586537778377533,0.8898412585258484,0.5132607817649841,0.5271206498146057,0.6007833480834961
102,0.18355602025985718,0.9196214079856873,0.9348123073577881,0.914907693862915,0.8850933909416199,0.8467322587966919,0.0004848103258404752,0.7723214030265808,0.43653061985969543,0.8890493512153625,0.49888429045677185,0.5306994915008545,0.6076270937919617
103,0.1827002614736557,0.922926664352417,0.9353862404823303,0.9193306565284729,0.890259325504303,0.8547080159187317,0.0004769703278705338,0.7131696343421936,0.592101514339447,0.668100893497467,0.5151581764221191,0.5755603909492493,0.4676275849342346
104,0.16845186054706573,0.9292367696762085,0.9433658123016357,0.9240862131118774,0.8995150923728943,0.8638470768928528,0.00046913613549510823,0.7488839030265808,0.5083232522010803,0.7744088768959045,0.5088459849357605,0.5475885272026062,0.5259042978286743
105,0.17045818269252777,0.924879789352417,0.9310873746871948,0.9237719178199768,0.8921188712120056,0.8616311550140381,0.0004613096816839418,0.5703125,0.7952352166175842,0.31469815969467163,0.5057944059371948,0.7166164517402649,0.38535818457603455
106,0.15531675517559052,0.936448335647583,0.9468958973884583,0.9323011636734009,0.9091776609420776,0.8786597847938538,0.00045349289749740235,0.7779017686843872,0.49649959802627563,0.8467773795127869,0.5225333571434021,0.5350422263145447,0.5755534172058105
107,0.16059571504592896,0.9302884340286255,0.9409404397010803,0.9273166656494141,0.899764895439148,0.8679094910621643,0.0004456877116100232,0.7578125,0.6385597586631775,0.7117814421653748,0.5638456344604492,0.5519471764564514,0.5138459801673889
108,0.16237369179725647,0.930739164352417,0.9437437057495117,0.9278473258018494,0.8998311758041382,0.8664982914924622,0.00043789604983463036,0.7801339030265808,0.43391817808151245,0.8886140584945679,0.4879980683326721,0.5271690487861633,0.5717503428459167
109,0.1546650230884552,0.9376502633094788,0.951964259147644,0.9329256415367126,0.9103645086288452,0.8769286274909973,0.0004301198346471779,0.7678571343421936,0.4608493745326996,0.8585220575332642,0.5055628418922424,0.5379688143730164,0.5837645530700684
110,0.15104462206363678,0.9387019276618958,0.9472340941429138,0.9368807077407837,0.9107217788696289,0.8817451000213623,0.00042236098471240503,0.7544642686843872,0.543465793132782,0.7710408568382263,0.5193412899971008,0.549997866153717,0.5128710269927979
111,0.15192164480686188,0.9319410920143127,0.9434916377067566,0.9293862581253052,0.9022914171218872,0.8704894781112671,0.0004146214144104352,0.7544642686843872,0.46347126364707947,0.841528594493866,0.49192485213279724,0.5444604754447937,0.5539245009422302
112,0.13354697823524475,0.9421574473381042,0.9506593346595764,0.9402153491973877,0.9167166352272034,0.8897088766098022,0.0004069030333644309,0.7578125,0.6377498507499695,0.7038723230361938,0.5467310547828674,0.5483970046043396,0.4898335933685303
113,0.13825465738773346,0.9418569803237915,0.9482770562171936,0.9405786991119385,0.9147171378135681,0.8878064751625061,0.0003992077459694224,0.7321428656578064,0.5156105160713196,0.7468053698539734,0.4995470345020294,0.5568028092384338,0.4971025586128235
114,0.13494038581848145,0.9408053159713745,0.9537951350212097,0.937129020690918,0.913703203201294,0.8821277618408203,0.0003915374509224275,0.7645089030265808,0.5722736120223999,0.7566993832588196,0.535628616809845,0.545835554599762,0.5162728428840637
115,0.12331272661685944,0.9507211446762085,0.9580193758010864,0.9485026597976685,0.9283577799797058,0.9040149450302124,0.0003838940407539756,0.7198660969734192,0.6642916798591614,0.6284160017967224,0.5371339321136475,0.5880576372146606,0.46689513325691223
116,0.1264364868402481,0.948317289352417,0.9606139659881592,0.9440600872039795,0.923991322517395,0.8939650058746338,0.0003762794013611554,0.7723214030265808,0.5685746073722839,0.7867436408996582,0.543847918510437,0.5412374138832092,0.5337383151054382
